video_id,title,description,channel,published_at,url,comment_sample
cIF7n3OeA3c,BERBURU MISTERI TRUK RAKSASA TELOLET MODIF SOUND HOREG VIRAL !! ROLEPLAY TRUK INDONESIA - Roblox,BERBURU MISTERI TRUK RAKSASA TELOLET MODIF SOUND HOREG VIRAL !! ROLEPLAY TRUK INDONESIA - Roblox Kali ...,ADV Gamers,2025-05-18T03:31:56Z,https://www.youtube.com/watch?v=cIF7n3OeA3c,"['Clarity ovesplr', 'Itu namanya lagu blackpink', 'Nama map nya apa bang', 'Mas. Mabar. Sama. Aku.', 'min bagus yang michel']"
p6mUzlbZd4A,membuat miniatur SOUND TRUK dari SPIKER BLUTUT full horeg,membuat miniatur SOUND TRUK dari SPIKER BLUTUT full horeg Bikin sound teuk miniatur gini mudah ternyata guyss kalian ...,KREASI ART,2024-07-06T11:46:37Z,https://www.youtube.com/watch?v=p6mUzlbZd4A,"['kalo di tambahin sepeker yang kecil lagi bisa gak bang', 'Dikasih speaker 4 in kuat gak ya om', 'P', 'loh koiso🔥', 'Asalamualai kum bang itu bok apa 😊😊😅']"
3AIBemdWfMA,Cek Sound Miniatur Panggung Lengkap Seperti Aslinya Sepesial Hari Kemerdekaan Indonesia ,ceksound #17agustus #miniature #miniatursoundsystem #panggung #soundhoreg.,Argia Prastyo,2025-08-23T10:59:48Z,https://www.youtube.com/watch?v=3AIBemdWfMA,"['Sam sound nya haga 69.000.00 atau 69.000', 'Sam udah boleh beli miniatur panggung belum sam', 'Bang sound \n\ntaruh ditaruh yang gantung', 'Mas jengset yang baru kok gak di pakek buat konten❤🎉', 'Sam untuk line aray yang sudah saskerp kasi diskon']"
ueQW6LuJSPM,Keren Maksimal 💯 Aku Buat Sound Horeg Yang Lagi Viral !!! Dan Jadi Operator Nya 🤩🤩 - Roblox,Nih buat yagn belum tahu : https://youtube.com/shorts/MBwJgsq-qgc?si=AE_KcBBABevMwcsr Ingin menonton video menarik ...,WOAGamesboy,2025-08-20T12:20:41Z,https://www.youtube.com/watch?v=ueQW6LuJSPM,"['Pertamaaa🎉🎉🎉🎉🎉', 'Bang punya ku gak bunyi gimana caranya', 'Coba id ini 1543754219850043 bismillah di baca😢😢', 'malah selamat ulang tahun 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣', 'Bang coba 101289835838814 itu code terompet Brazil']"
dkiieTxafbU,BATTLE SUARA JERNIH‼️BREWOG MENANG VS SINAR MUSIK ⁉️ #battlesumbersewu #horeg #soundhoreg #brewog,"disclaimer INI PENDAPAT SAYA, JIKA KALIAN BERBEDA PENDAPAT MONGGO DI KOMEN, INI SAYA YANG SAYA RASAKAN ...",Papa Randhu,2025-04-06T16:54:28Z,https://www.youtube.com/watch?v=dkiieTxafbU,"['sejauh ini, ini rekaman yang paling bagus dan paling jelas bisa membedakan mana suara satu dan lainnya', 'Sinar musik gak joss', 'Ngga ada suara nya copyright 7:00😂😂', 'haha..arep ngguyu tpi kok wong indonesia...yo wes ngunu kui..', 'gabunyi']"
zdCbAgenwGs,NEMU UPDATE RAHASIA MODIFIKASI TRUK CANTER SOUND HOREG VIRAL !! ROLEPLAY TRUK INDONESIA - Roblox,NEMU UPDATE RAHASIA MODIFIKASI TRUK CANTER SOUND HOREG VIRAL !! ROLEPLAY TRUK INDONESIA - Roblox Kali ...,ADV Gamers,2025-06-18T07:29:45Z,https://www.youtube.com/watch?v=zdCbAgenwGs,"['15 ORANG TERCEPAT ABSEN DULU GAES !! KALIAN UDAH NYOBAIN SOUND SYSTEM TRUK BARU BELOM NIH?🤩🚚', 'Cara dapat truk canter gimana bang', 'bang. ADV', 'Cara dapet truk kek mana. Bg😢😢😢', 'truk horegnya bagus bg']"
UTEwYVz7iZA,NYOBAIN MOD ISUZU NKR SOUND HOREG - BUSSID,"Coy langsung klik PLAY saja ya.. Nb : ini hanya game, tidak ada maksud lain selain menghibur. PERHATIAN : ini game Bussid ...",Bagasi id,2025-01-26T06:00:27Z,https://www.youtube.com/watch?v=UTEwYVz7iZA,"['Cobain ragasa horeg nemog channel', 'Nama.   Jemnya', 'bang minta livery nya', 'Dimana donlod nya bang', 'Hgbcbvgvhvhgghhhikbcdilcgopopihghhghgggbhc']"
QHYkIZU6NMw,COBA MUAT SOUND HOREG DI GAME BUSSID,COBA MUAT SOUND HOREG DI GAME BUSSID MOD : https://www.youtube.com/watch?v=RJYAg6LkgP4 SILAKAN JOIN AKU ...,LIA CORE ,2025-08-14T05:11:22Z,https://www.youtube.com/watch?v=QHYkIZU6NMw,"['lanjut game bussid a rek', 'Mod ya di mana', '123709@wes utk bkt. Jg', '👍', 'Serbu bang']"
9uXFRGrFq0k,MAWAR HITAM COVER REMIX HOREG VERSION GEMOY DJ GEMOY,IG/SV/VT : @gemoydjgemoy.real Dipopularkan Oleh : Tipe X Vokal lead remix Della Monica ( Akhtar Music ) Music By Gemoy ...,GEMOY DJ GEMOY OFFICIAL,2025-05-15T12:00:22Z,https://www.youtube.com/watch?v=9uXFRGrFq0k,"['❤ I like that', 'Kesini gara gara punya hp😅😅', '👍👍', 'Nokpanji👆', 'asik asik']"
DxBkD1beK2M,Dj Rindunya Hatiku Bass Horeg Midel Nulop Full Album Terbaru Tiktok Viral Karnaval 2025!,Dj Rindunya Hatiku Bass Horeg Midel Nulop Full Album Terbaru Tiktok Viral Karnaval 2025!,Fyp Horeg,2025-07-13T23:00:11Z,https://www.youtube.com/watch?v=DxBkD1beK2M,"['Jostopmarkotop pake poolll😎', 'Pare Kediri hadir masseeh', 'Kediri jatim hadir bosss🎉', 'Muantap polll🎉🎉', 'Muantap polll🎉🎉']"
2zKynMVeNhI,Karnaval Tejowangi | Tejowangi Ethnic Carnival 2025,"LIVE! KARNAVAL TEJOWANGI 2025 | TEJOWANGI ETHNIC CARNIVAL Saksikan keseruan Karnaval Tejowangi 2025, ajang ...",WARTABROMO TV,2025-10-04T03:03:35Z,https://www.youtube.com/watch?v=2zKynMVeNhI,[]
0RtQ7Lrf_b8,Pro Kontra Fatwa Haram Sound Horeg,Fenomena sound horeg ramai diperbincangkan publik. Suara bising yang kerap terdengar dalam pawai hiburan ini dianggap ...,CNN Indonesia,2025-07-18T16:00:04Z,https://www.youtube.com/watch?v=0RtQ7Lrf_b8,"['Ap diskotik itu g hrm  ap komplek itu g hrm... Knp pemerintah g bisa tutup ada dengan hiburan MLM knp pemerintah g bisa tutup...', 'gak ada sound horeg haram para sound horeg cari nafkah/ makan sound horeg halal yang katanya sound horeg haram suruh duduk di samping sound horeg', 'Haram', 'Pantes Konoha nggk maju""  dikit"" haram apa"" bid\'ah dikit"" bawa"" agama.\nPantes kata Deddy Corbuzier "" Kebanyakan orang"" di Konoha itu SDM nya rendah IQ nya rata"" 78% setara dengan gorila "".\n\nPantes nggk maju"" apa"" dipermasalahin orang"" luar di negara maju udh menciptakan banyak penemuan teknologi terbaru yg bisa mempermudah kehidupan manusia.\n\nSingapore bisa maju karena Urusan Agama urusan pribadi masing"" orang, Gk boleh dibawa ke ruang publik kalo mau konsultasi soal agama silahkan bicarakan dengan pemuka agama masing"". \nDi Konoha masih ribut sana sini soal halal haram Pantes aj IQ nya jongkok.', 'Sound halal toa haram']"
gak-2gDzl6M,PRO KONTRA SOUND HOREG YANG DI FATWAKAN HARAM BEGINI TANGGAPAN WARGA,PRO KONTRA SOUND HOREG YANG DI FATWAKAN HARAM BEGINI TANGGAPAN WARGA #brewogaudio ...,ILATH LONDO,2025-07-13T11:45:21Z,https://www.youtube.com/watch?v=gak-2gDzl6M,"['Gimana mau maju Indonesiaku halal harom....', 'MUI YANG HARAM BUKAN SOUND HOREG.', 'haramm cangkemu kwi', 'Indosiar haram donk slalu ada acara orkes dangdut', ""Ma'af menurut saya, begini saja, gak usah ribet, yg mirip orang saraf atau gila itu, yg Pro atau yg Kontra, kalau saya pribadi gak benci dan juga gak senang.""]"
F2CT0-qGm-4,"🔴UNTUNG MANIS DI PRO KONTRA SOUND HOREG, Peserta Akui Sakit Dada Tapi Tetap Semangat","SEKILAS JAWA TIMUR, MALANG - Fenomena sound horeg, kini telah menjamur di Jawa Timur, salah satunya di Kabupaten ...",Harian Surya,2025-09-29T13:02:14Z,https://www.youtube.com/watch?v=F2CT0-qGm-4,[]
mydQ5ZLpECE,DJ CEK SOUND HOREG FULL BASS PALING ENAK DIDUNIA MIDLE GHOIB NROTOK TERBARU 2025 (MHLS PRO),"DJ CEK SOUND HOREG FULL BASS PALING ENAK DIDUNIA MIDLE GHOIB NROTOK TERBARU 2025 (MHLS PRO) halo lur, ...",MHLS PRODUCTION,2025-09-27T12:20:02Z,https://www.youtube.com/watch?v=mydQ5ZLpECE,"['Jangan lupa beri hype ya lur,.Makasih🤗', '😊mks bang ❤', 'Kelas', 'anjay menggelegar di dalam rumah gua 🤣🤣', 'seandainya speaker saya 12 inc,tambah ger barang kali']"
FtLVi1urctc,DJ CEK SOUND HOREG FULL BASS JERNIH PALING ENAK FULL JOGET AMUNISI KARNAVAL TERBARU 2025 (MHLS PRO),DJ CEK SOUND HOREG FULL BASS JERNIH PALING ENAK FULL JOGET AMUNISI KARNAVAL TERBARU 2025 (MHLS PRO) ...,MHLS PRODUCTION,2025-09-30T12:20:00Z,https://www.youtube.com/watch?v=FtLVi1urctc,"['ABSEN LUR,. DARI KOTA MANA AJA NIH?😊', 'Mantap banget suaranya', '🎉🎉🎉 yeye', 'Dah hadir bos', 'Sulawesi hadir']"
wNuW-MDbv_g,🔥 Ramai Pro Kontra Fatwa Haram Sound Horeg | Gus Kautsar Beri Jawaban Tegas &amp; Penuh Adab 🔥,"Ramai Pro Kontra Fatwa Haram Sound Horeg | Gus Kautsar Beri Jawaban Tegas & Penuh Adab Belakangan ini, Fatwa Haram ...",VAQHOD,2025-07-17T08:21:47Z,https://www.youtube.com/watch?v=wNuW-MDbv_g,"['yang saya suka dari Gus Kautsar, Gus Iqdam, Gus Baha dan ulama lain yang sejalan dengan beliau2 adalah tidak pernah menghalalkan yang haram walaupun mungkin beliau termasuk pelakunya. hal ini penting bagi kami2 yang awam. bahwa hukum agama sudah jelas halal haramnya. ketika kita bermaksiat jangan pernah mengatakan ini halal akan tetapi harus meyakini kita ini dosa...']"
hHy7aLAjNWs,"Pro Kontra Fatwa Sound Horeg, Gangguan atau Ekspresi Budaya?","KOMPAS.TV - Pro Kontra Fatwa Sound Horeg, Gangguan atau Ekspresi Budaya? #soundhoreg #fatwamui #jawatimur Sahabat ...",KOMPASTV JAWA TIMUR,2025-07-17T13:12:28Z,https://www.youtube.com/watch?v=hHy7aLAjNWs,"['Koplak son horek kok haramm miye ikii   😅😅😅', 'Televisi juga memberitakannya berlebihan..ini nmanya merugikan sepihak', 'Yang di vidio jangan yang negatip saja yang positif lebih bayak', 'Mui membuat kegaduhan masarakat', 'Haram karna menganggu disakitarnya Tampa alasan yg jelas jika untuk keperluan se saat misalnya acara pengajian atau acara pernikahan itu tidak apa']"
EyXQuNXevRc,PRO KONTRA KARNAVAL SOUND SYSTEM HOREG SAATNYA MEREKA BICARA,PRO KONTRA KARNAVAL SOUND SYSTEM HOREG SAATNYA MEREKA BICARA ...,ILATH LONDO,2025-07-28T13:40:21Z,https://www.youtube.com/watch?v=EyXQuNXevRc,"['Apa yg d ucap almarhum gusdur  pasti jd kenyataan', 'HAROOOMMM ke lak AGOMO...\nNEGORO lak yo ora thooo... \nBABI KAE HAROM MENURUT AGOMO.. \nNEGORO ora NGAROMAKE..  nyatane SEHAROM HAROME BABI,, ijih ulih dirungakno, dilihat,,.. Yooo..  ijih akih sing MANGAN... 😂😂😆', 'No komen....\n   Intinya semua harus di tempat kan pada tempat nya...\nKlo masyarakat Jawa timur suka dengan sound silahkan ..\nTapi saya ingat sabda Rasulullah...hukumnya apa....', 'Yg tidak suka sound horeg jngn didengarkan...\nKalau perlu ,bawa satu fuso hadapkan kerumah rumah yg gk suka sama sound horeg...', 'Lha ini yg heboh diluar pasuruan.dipasuruan sendiri aman""GK ada heboh soal sound horeg']"
TJxhN7ERcZI,Sound Horeg: Pro Kontra Sampai Budeg | Buser Investigasi,Keberadaan sound horeg sebagai sebuah hiburan terus menuai pro kontra di kalangan masyarakat. Ada yang memang fanatik ...,Liputan6,2025-09-07T11:00:06Z,https://www.youtube.com/watch?v=TJxhN7ERcZI,"['Sound horek ulah jameets', '10:34 murah meriah😂\nmurah ges awokawok klo dengerin doang klo telinga rusak yo dak tau kok tanya saya', 'Yg maksa siapa ...kalau gak iklas ya laporin polisi', 'iso ae ngarang cerito', 'Itu para pecinta horeq,yg katanya sukarela,ternyata pemerasan berkedok hiburan desa🤣🤣🤣🤣']"
YK2cxfiEf04,Pro Kontra Fatwa Haram Sound Horeg | Kabar Petang tvOne,"Kabar Petang, https://www.tvOnenews.com - Pro Kontra Fatwa Haram Sound Horeg | Kabar Petang tvOne FATWA haram sound ...",tvOneNews ,2025-07-18T10:40:28Z,https://www.youtube.com/watch?v=YK2cxfiEf04,"['Kaum Pembangkang melawan Patwa MUI Nanti Kualat', ""Selagi masih ad Ammar ma'ruf nahi munkar insya'allah kita di jauhkan dr adzab Allah"", 'heran ulamak indonesia kalah ama satu orang......', 'Mengingatkan orang yg bangga akan kesalahanya itu susah', 'sangat mengangu']"
NjK5f6ptbh0,[LIVE] Pro-Kontra Fatwa Haram &#39;Sound Horeg&#39; | Dua Sisi tvOne,"Dua Sisi, https://www.tvOnenews.com - [LIVE] Pro-Kontra Fatwa Haram 'Sound Horeg' | Dua Sisi tvOne Demam Sound horeg ...",tvOneNews ,2025-07-24T14:08:58Z,https://www.youtube.com/watch?v=NjK5f6ptbh0,"[""Sound Horeg = maksiat\n\nSmoga Allah tegur mereka\nAamiin Ya Rabbal 'aalamiin"", 'Aduh, muridnya masjid melati shawal kok diajak juga sih', 'Pemerintah pusat kurang greget menindaklanjuti kontra sound horeg', 'Kasian bngsa kita nih msih banyak yg terbelakang, atau malah kelinan mental...', 'Wesiyowesi ngomong opo seh jiancok aku ora paham']"
00yYb34_nz4,"Pro Kontra Fatwa Haram &quot;Sound Horeg&quot;, Begini Ragam Tanggapan Warga!","Lumajang, KompasTV Jawa Timur - Pro Kontra Fatwa Haram ""Sound Horeg"", Begini Ragam Tanggapan Warga. #soundhoreg ...",KOMPASTV JAWA TIMUR,2025-07-18T07:15:00Z,https://www.youtube.com/watch?v=00yYb34_nz4,"['Horeg harus dilarang karena ga mikirin kerugian yg ddiderita orang lain....gw juga suka musik DJ...tapi ya pake aturan juga kali...lihat waktu,tempat,jam,kekerasan nya,dan sekitar....', 'Paling ngak habis fikir ...rumah rosak malah senang', 'Knp cuma sound horeg cuma nyetel mp3? Kali"" pke konser apa ke gitu?', 'Seng gae acara deso kene seng di takoni deso kono.. Gk nyambung blas', 'Sound horeg makin mantap dan makin horeg']"
bufrJsF1890,"Tuai Pro Kontra &#39;Sound Horeg&#39;, Antara Hiburan atau Gangguan? | Liputan 6",Follow WhatsApp Channel Liputan 6 SCTV untuk berita terbaru lainnya: ...,Liputan6,2025-07-21T03:16:34Z,https://www.youtube.com/watch?v=bufrJsF1890,"['Mui  kok ngurusi sonsistm, lucu, mui buka matamu buka telingamu, itu urus yg bikin resah negara kita, cucu ibliss itu , bhar demit sama rijik itu, bikin resah negara kita, kmu taruh mana otak mu, muiii', 'Kaga ada yg kontra semua orang pro kok, yg kontra itu cuma 20% orng jatim rata2 mereka miskin dan iQ ny rendah makanya suka keributan kayak horeg ini', 'Ruwet wes ruwet iki', 'Apakah ini yang katanya BUDAYA..... DISKOTIK JALANAN ??', 'Mui haram kan suond hereg terlalu dini (karena ada unsur pribadi /memang mui tidak suka belum tentu orang lain tergantung']"
8troR3JQO2k,Pro Kontra Fenomena Sound Horeg di Tengah Masyarakat [Metro Siang],"MetroTV, Fenomena sound horeg masih menjadi perdebatan di tengah masyarakat. Sebagian menyebut sebagai hiburan, ...",METRO TV ,2025-09-07T05:25:07Z,https://www.youtube.com/watch?v=8troR3JQO2k,"['Merugikan', 'hiburane org kabupaten kalo gak suka ya pindah ke kota ae 😅😅😅', '1-2orang yg dapat keuntungan yg rugi ratusan harus ditindak tegas', 'Masih banyak aktivitas individu yg bermanfaat seperti sy bersepeda sambil berbagi makanan kecil ,sehat ,tidak berpolusi , hemat dikantong, sama hal nya negara maju ,Japan ,Singapore ,Chinese ,Belanda SDM berkualitas tanpa ego individu 😊']"
5IqiNwSK3_Q,[FULL] Pro-Kontra Fatwa Haram &#39;Sound Horeg&#39; | Dua Sisi tvOne,"Dua Sisi, https://www.tvOnenews.com - [FULL] Pro-Kontra Fatwa Haram 'Sound Horeg' | Dua Sisi tvOne Demam Sound horeg ...",tvOneNews ,2025-07-24T14:59:33Z,https://www.youtube.com/watch?v=5IqiNwSK3_Q,"['Ws haramno ae horeg gak guna sangat mengganggu', ""Ternyata bner pelaku sound horeg SDM nya rendah. Minus mungkin. Wkwkwk si wesi juga selain gak jelas ngomong apa trnyata ngehibur abis, cocok sih buat tumb4l proyek. \nSi rofi'i juga bohong soal ijin keramaian, di debat sblum nya justru pemerintah keluhkan soal stiap horeg keliling tanpa surat ijin."", 'Negara  terlalu banyak aturan', 'Kok panggah sound horeg ae bos seng di bahas kilo nasepe economi seret.....Kabeh mbok Yo mbahas lapangan kerjoan ngunu bos......kok fatwa ae', 'Soun oreg enaknya di goa  pasti bassnya sedap😅😅']"
bMzZ0UIu-ds,Gus Rofi&#39;i Sebut Sound Horeg Jangan Dilarang Tapi Diatur | Dua Sisi tvOne,"Dua Sisi, https://www.tvOnenews.com - Gus Rofi'i Sebut Sound Horeg Jangan Dilarang Tapi Diatur | Dua Sisi tvOne Demam ...",tvOneNews ,2025-07-24T14:11:06Z,https://www.youtube.com/watch?v=bMzZ0UIu-ds,"['D mana yg kontra d situ ank buah si guan masuknuntuk mebela🤣🤣', 'Jelas lebih dukung fatwa mui dan aturan pemprov ...\n❤', 'Lah ni Gus minim SDM... Mana  yg mudlarat dan yg  bermanfaat utk orang bnyak..\n😂😂😂😂😂', 'Orang yg beragama blm tentu baik pak2,,,,', 'Gus Rofi i, bukan hanya sound horeg saja yg bisa mengumpulkan masa yg banyak, tempat perzinahanpun kalau tdk di haramkan pasti banyak masanya. Gus ropi i, yg di haramkan itu sound horeg bukan sound sistem.dulu karnaval itu bertema kepahlawanan tapi sekarang bertema horeg.apakah itu cara menghormati pahlawan. Karnaval itu yg di majukan seharusnya pakaian adat/tarian adatnya bukan soundnya yg membahayakan kesehatan dan tariannya yg mengundang syahwat. 🙏']"
XcY_yFhXLSc,GUS IQDAM MENANGGAPI SOUND HOREG HARAM PRO KONTRA NITESEN WARGA NET SOLUSI GIMANA 🤣🤣😭😭😇😇,ceramahlucu#sholawatmerdu#sinaungaji.,SINAU NGAJI ,2025-07-23T09:09:25Z,https://www.youtube.com/watch?v=XcY_yFhXLSc,"['ingat masa lalu,suara toa di batasi di masjid2😁pada akhirnya umat islam adzan byk di labrak tetangga karena mengganggu ketenangan😁gara2 mentri mengeluarkan batas suara adzan tarweh hataman Qur an.', ""Kami sebagai masyarakat biasa, juga menyayangkan para ulama', apa apa haram apa apa haram, seng ora haram sing piye, kon nurut koyo ulama semua, ya gak bisa dong,"", 'MUI bukanya merangkul sesama malah memecah belah umat.....miris....😢', 'Korupsi bansus ga dilanjut', 'Nde tempat q tetep rame AE,, AKEH sing ndelok']"
FM9P4Oi7VDk,PEMPROV JATIM RESPON PRO-KONTRA “SOUND HOREG”,PEMERINTAH PROVINSI JAWA TIMUR MEMBENTUK TIM KHUSUS UNTUK MERUMUSKAN ATURAN TERKAIT AKTIVITAS ...,ETV,2025-07-28T09:30:06Z,https://www.youtube.com/watch?v=FM9P4Oi7VDk,"['Yg no 1 baik hati & berada di tengah masyarakat/memikirkan rakyat tapi yg no 2 🤷', 'Gk usah macem macem iso dadi sopo seng milih', 'MUI dan pemerinta itu bahas sound hotel terusbhas kyai yg hamil santrinya iitu yg di urusi sebenarnya', 'pengalihan isu ,ojok di reken', 'Pemerintah jatim gak usah mbahas sound horeg,urusono dana hibah kae lo😂']"
h6nWdVLcEsc,"Dokter THT Vs Pengusaha Sound Horeg dan Ketum BKN: Masalahnya kan di Volume, Kenapa Diharamin?","Catatan Demokrasi, https://www.tvOnenews.com - Dokter THT Vs Pengusaha Sound Horeg dan Ketum BKN: Masalahnya kan di ...",tvOneNews ,2025-07-22T15:14:39Z,https://www.youtube.com/watch?v=h6nWdVLcEsc,"['Lah kocak. Kok nyangkutin horeg jadi masalah karena lagunya dj. Kalau horeg lagunya solawatan ga akan jadi masalah. Woy ini yang jadi masalah itu intinya ada pada perbuatan merugikan pada saat horeg merusak properti orang.', 'Musiman wes tooo...', 'Jangan memperbolehkan yg di larang Rosulullah SAW.', 'Kmu mitar2kan dokter blum tentu kmu sakit priksa gak bayar', 'Apakah kerusakan pendengaran harus langsung tuli????']"
xQlL4IACZQ4,Kata Sujiwo Tejo Tentang Sound Horeg Sebagai Budaya | Catatan Demokrasi tvOne,"Jakarta, https://www.tvOnenews.com - Kata Sujiwo Tejo Tentang Sound Horeg Sebagai Budaya | Catatan Demokrasi tvOne ...",tvOneNews ,2025-07-23T13:16:00Z,https://www.youtube.com/watch?v=xQlL4IACZQ4,"['Tejo Tejo lucu', 'sound horeg itu boleh tapii saya sarankan jika menyalakan sound horeg jangan di tempat yang bisa mengganggu orang, lalu jangan menyalakan sound horeg didekat rumah karna biasanya jika menyalakan sound horeg didekat rumah kaca jendelanya bisa getar bisa sampai pecah juga', 'Susah jelasin nya ya... yaudah soundhoreg juga ada nya di desa mereka .. mau halal mau haram gak penting . Yg buat halal dan haram saja manusia semau dia... \n\nMasjid juga harus nya ga perlu pake toa krna mengganggu...yg tidak suka .. \n\nSecara logika kenapa cuma islam yg shalat harus di panggil. Dari kecil udah di ajarin waktu shalat 5 waktu . Masa iya sampe tua shalat harus di ingetin trus ... saya liat agama lain ga ada yg ganggu2  pake pengeras suara cukup di ruang ibadah saja. Jdi shalat itu untuk yg mau aja  udah waktu nya ya shalat lah.. jngn spt orang bodoh yg di panggil trus', 'Berbuat yang berlebihan  menurut Allah itu tidak baik, apa lagi yg berakibat merusak ,  harus ada aturan baru', 'Acara agama dgn sound horeg sangat jauh berbeda,frekuensi suaranya TDK setinggi s.horeg, s horeg juga mempengaruhi jiwa yg kosong,tak terarah,TDK membawa ketenangan jiwa.']"
FG8eWw1--QM,Pro kontra sound horeg #soundhoreg #soundhoregjawatimur #soundhorreg,sound horeg haram oleh para kyai tapi boleh oleh gus Bahru zamzami #gusiqdham #soundhoreg #soundhoregjawatimur.,Ibnu Mawardi,2025-07-16T09:16:25Z,https://www.youtube.com/watch?v=FG8eWw1--QM,['Wong pego d kasi  mic']
jLlRQxWmRWc,"[LIVE] Dikecam, Sound Horeg Difatwa Haram | Catatan Demokrasi tvOne","Catatan Demokrasi, https://www.tvOnenews.com - [LIVE] Dikecam, Sound Horeg Difatwa Haram | Catatan Demokrasi tvOne ...",tvOneNews ,2025-07-22T14:39:34Z,https://www.youtube.com/watch?v=jLlRQxWmRWc,"['Sangat bermanfaat', 'Sareat itu tutunan bagus tapi jangan buat ngaram ngarami kalo gak suka jangan lihat entar sareat jadi Sarengat sore minum obat malam jadi jengat (liminya)', 'Sareat itu tutunan bagus tapi jangan buat ngaram ngarami kalo gak suka jangan lihat entar sareat jadi Sarengat sore minum obat malam jadi jengat (liminya)', 'Sareat itu tutunan bagus tapi jangan buat ngaram ngarami kalo gak suka jangan lihat entar sareat jadi Sarengat sore minum obat malam jadi jengat (liminya)', 'Mahasiswa nya asal tepuk tangan aja']"
ccGz4dd13Jg,"[FULL] Dikecam, Sound Horeg Difatwa Haram | Catatan Demokrasi tvOne","Catatan Demokrasi, https://www.tvOnenews.com - [FULL] Dikecam, Sound Horeg Difatwa Haram | Catatan Demokrasi tvOne ...",tvOneNews ,2025-07-22T16:10:58Z,https://www.youtube.com/watch?v=ccGz4dd13Jg,"['Bicara soal efek ke telinga, tanggapan oleh dokter,, mendingan haramin Rokok aja, kalau bicara soal efek samping pak.. sekarang manusia itu ada otak, dan setiap manusia itu bisa berpikir yg mana baik buruknya untuk dirinya sendiri,,? Dan bicara soal sakit atau tidaknya manusia itu ke hendak yg di atas. ORAng di dunia bermacam"" ada orang yg makan tanah doang kenyang ada, ada orang makan gula doang sehari"" juga enggak sakit diabetes dia sehat g ada penyakit, jadi ga bisa buat kesimpulan kalau dengar sound horeng ada efek sampingnya,, itu semua ke hendak, dan manusia g ada yg tau kapan sakit,kapan mati kapan sembuh,. yaa kalau masyarakat kalau g suka sound dan takut ada ketulian, yaa Jagan dilihat, dan kalau ada bayi atau apa, ibu dari bayi itu punya pikiran untuk melindungi anaknya dan si ibu itu pasti tau bagaimana langkah yg di ambil untuk bayinya🙏', 'Dokter saja melarang,padahal penyakit terganggunya pendengaran itu salah satu pendapatan dokter', 'Saya hobi musik,tetapi kalau musik terlalu keras sampai telinga mau pecah dan jantung mau copot,wah kacau', 'Dia mengecoh dengan cara masalahnya hanya soal setting sound, padahal dampak sosial dan regenerasi bangsa juga kena imbasnya, dan ini maslahah soal jangka panjang', 'Ga Abab bgt TV One ada kiyai musik2an Mulu, Sekalipun beliau tidak anti musik, bukan berarti suka musik musik gitu']"
3yhdQk0ffl4,Debat Ketua Fatwa MUI Jatim VS Ketum Barisan Ksatria Nusantara soal Sound Horeg,"Catatan Demokrasi, Jakarta, https://www.tvOnenews.com - Debat Ketua Fatwa MUI Jatim VS Ketum Barisan Ksatria Nusantara ...",tvOneNews ,2025-07-23T13:31:01Z,https://www.youtube.com/watch?v=3yhdQk0ffl4,"['Bagai mna suara dari sond masjid', 'Yai etel iku', 'Koen ngajio sek', 'Yang penting hepy. Denger suud horeg', 'Kebanyakan yang gak suka sound horeg bukan orang Jawa timur.. dan gak pernah tau secara langsung seperti apa sound horeg... Mereka hanya melihat lewat video saja']"
ZWqQYi1gVEk,Ketum Barisan Ksatria Nusantara: MUI Mengharamkan Sound Horeg Terlalu Gegabah | tvOne,"Catatan Demokrasi, https://www.tvOnenews.com - Ketum Barisan Ksatria Nusantara: MUI Mengharamkan Sound Horeg Terlalu ...",tvOneNews ,2025-07-22T14:23:27Z,https://www.youtube.com/watch?v=ZWqQYi1gVEk,"['Panutan kami ini ulama, lahh kowe iki dinasehati ulama ngengkel ae', 'Kalau sholawatnya habib itu soundnya dilapangan andaikata dikampung tentu dengan banyak izin dan sebelumnya ada pemberitahuan jelasnya\n\nNah kalau sound horex pemberitahuan enggak izin enggak lokasi ngawur terus mempersatukan itu mempersatukan apa ???', 'Ganggu telinga orang waras itu pidana', 'Ya  di setel dulu didepan pengusahanya full volume selama 7 jam bagaimana rasanya', 'Lebih banyak mudharat daripada manfaat nya, uang puluhan juta hanya dibuang tanpa manfaat, jadi diskotik berjalan, penggemar sound horeg tidak sadar tidak peduli hobby mereka mengganggu orang lain, ada pemaksaan uang ke warga, jadi ajang mabuk miras.']"
bHbT62BRhN4,pro kontra Sound Horeg Kalian memilih yang mana,,PENIKMAT SENI,2024-11-03T06:24:03Z,https://www.youtube.com/watch?v=bHbT62BRhN4,"['3🎉🎉🎉🎉🎉🎉', '3333', '3333333333333', '3🎉', 'nomer 3🎉🎉🎉🎉🎉🎉🎉']"
